filename,language_code,transcription
common_voice_fr_18838440.wav,fr,lavi ber tanyan tons aeconet osir to the dwali befty
common_voice_fr_17726338.wav,fr,she wulevevenia sholaftsicoolatif alobanilaso the communditoal
common_voice_fr_17797730.wav,fr,lac is apporthe
common_voice_fr_19039565.wav,fr,sirci seto manto non aleger innationmarte ar
common_voice_fr_19617962.wav,fr,a dispastfonl yalla is setuis oganistre nolcinage found an more tepatinonis pass
common_voice_fr_17341628.wav,fr,janepadasof more
common_voice_fr_17303251.wav,fr,it yelit a felt ticadisti
common_voice_fr_19644371.wav,fr,it as the yosone exclamotalm ecouldicter
common_voice_fr_19132870.wav,fr,yiusal vet mis sat ur isili osianisu
common_voice_fr_19798155.wav,fr,for morohedir sho citeam is
common_voice_fr_19613405.wav,fr,misocia dosiholasuls are mos foltefic duthvesom
common_voice_fr_19019046.wav,fr,unfolsidoly pefocepern lemiconventi de noti supopular is
common_voice_fr_17513430.wav,fr,lapaholiton is she ottwer is possiteni lemomoniniho sit saldisf
common_voice_fr_19473011.wav,fr,le creton don la compally tredition
common_voice_fr_19251303.wav,fr,at equison enoniman ayoungnan on epalonsinal
common_voice_fr_18131087.wav,fr,uderstanaasen is rerisexplode stens
common_voice_fr_17818815.wav,fr,molyu to the noviv colemty
common_voice_fr_18985766.wav,fr,asi as she need to cavin as some hoppertion orsha an ashinyoin
common_voice_fr_19707807.wav,fr,the them potene divontion
common_voice_fr_18061041.wav,fr,epo a wel omen golans forinit
common_voice_fr_18099210.wav,fr,jehisu cuseme
common_voice_fr_19523070.wav,fr,dozo pretar iso wat ofer non anemdina
common_voice_fr_19811080.wav,fr,tho newfi goea are totel in notmanushican tes ompesionl de lowsons
common_voice_fr_19584852.wav,fr,ciloca the cito nomoi bot
common_voice_fr_19645312.wav,fr,hiv it is sustera ama thevid we passede o as desen
common_voice_fr_20013106.wav,fr,alaguogiminist it has talid n ousen diduatec oreg osis oni ada
common_voice_fr_19592838.wav,fr,said that it arety isite waty been amedity
common_voice_fr_19019891.wav,fr,an co ispond o creariny vesceldelancosimodam
common_voice_fr_18275501.wav,fr,sitawo powa
common_voice_fr_18954991.wav,fr,se thats say the cosina ablemol hava olishy
common_voice_fr_20028272.wav,fr,the companier nans actistic cipicitsu doesan constant is cilaisions
common_voice_fr_19442851.wav,fr,get wood fo theliscip sente yemo cisonsoist
common_voice_fr_17915310.wav,fr,the litoretioal bernel homaha kan notone
common_voice_fr_19732627.wav,fr,sitanami roginehins are a natymates hambani
common_voice_fr_19618380.wav,fr,laue was to actenlu canalaproipe efomet o nohona tras fon differ po babendody ala
common_voice_fr_20011386.wav,fr,lahon the homback groops won that the her efsuficiot o whatso was o qopo with a
common_voice_fr_18147902.wav,fr,o conlis pishonaoy almostkegevred on a suddur anail
common_voice_fr_19991252.wav,fr,recanor te compatiapoloty ar ididosh a
common_voice_fr_19950951.wav,fr,siper crud umu itates to parf epaliotonogy
common_voice_fr_19616320.wav,fr,sonon vikiitive feda foconiqes
common_voice_fr_19618891.wav,fr,a sonoldernondina alunent a cigraminea doney omathgooaliso het indigonas sono cala
common_voice_fr_19525110.wav,fr,jaepi dickisi rovenaton
common_voice_fr_19751707.wav,fr,he also tonded yer was lesinestic custier orcabs itoto docafly god
common_voice_fr_18942914.wav,fr,e itig mossipe insel verfery
common_voice_fr_17664612.wav,fr,jimonafrihang pepe
common_voice_fr_19481812.wav,fr,it is awful so foftilizy stons seduteres entu shigaryag
common_voice_fr_18971487.wav,fr,e possed on fover
common_voice_fr_19721580.wav,fr,segatche wasa so jagani by wor and in fagisha is seded deduce
common_voice_fr_17452364.wav,fr,ti the ju fon the par
common_voice_fr_17309986.wav,fr,a things case o nothing
common_voice_fr_17353522.wav,fr,jerigio gopal
common_voice_fr_19128453.wav,fr,elitity gan momits an cosuton difis squa in is effeming
common_voice_fr_19761896.wav,fr,the bouno lu dumodaha zun gan
common_voice_fr_19741050.wav,fr,the manoore is situate dona debatomof hossie teman elwore sona commun dairi
common_voice_fr_19653847.wav,fr,the the veri incudiction sosie nue and becan te preteny theyli
common_voice_fr_19618185.wav,fr,single fember vin masers cudominiscil
common_voice_fr_19587949.wav,fr,thes uversh pawuzirison imusion to see osity cre
common_voice_fr_19632203.wav,fr,but i essuligianal macquinoicblip analki thats of da
common_voice_fr_19421327.wav,fr,tesari of hecrases arsees on ribuna
common_voice_fr_18863082.wav,fr,alam abesan promone lelusia
common_voice_fr_19717587.wav,fr,iis tlev few orshe ad thaptapel abunditin
common_voice_fr_18985680.wav,fr,it is espredolyde octomo ossatubacarad shora commitimal ply
common_voice_fr_17879285.wav,fr,the conventy
common_voice_fr_19701905.wav,fr,an commun is you and she foket
common_voice_fr_19683250.wav,fr,moviantasisitutiol a wol debiricubate bounavil jufk toa
common_voice_fr_19781521.wav,fr,coleil i fo reono sonli islabit picurs
common_voice_fr_19591298.wav,fr,thebaninams is atrect to composteniitogar mocrisum
common_voice_fr_19689877.wav,fr,sucnasitsume idechidive visip pobpedivi tofticnic devonustile font inman peom
common_voice_fr_18950076.wav,fr,achisants blo e gutavaco miblwark ply hold a sefanmal
common_voice_fr_18239990.wav,fr,she dessalioha
common_voice_fr_19493138.wav,fr,hin theba abesinajus war aj of egedy
common_voice_fr_19855318.wav,fr,than gile irusser colgidalo raprimatdavocopt
common_voice_fr_19042360.wav,fr,at aplas is te it was failed amante cawago
common_voice_fr_19727153.wav,fr,in porimaltitols a soa and afiondrusissia
common_voice_fr_19579803.wav,fr,donoldu flu has ad batlast rete boma menis hodoliculon
common_voice_fr_19731039.wav,fr,e oldish hosam atavirasi
common_voice_fr_19758221.wav,fr,ilisitu studes dulan actace clomento jo b asa
common_voice_fr_19705780.wav,fr,said bonsh kis sodisto rodey in the mily of te docs
common_voice_fr_18530540.wav,fr,janvasted codon
common_voice_fr_19652952.wav,fr,ausriet is serpononca guitor alitonatial tedesungani
common_voice_fr_19180454.wav,fr,imseten moplecitive and atconvesite woset was iditian
common_voice_fr_18855737.wav,fr,bad sit ofshottom
common_voice_fr_19750534.wav,fr,let well he paty defar the luw obsycrequcy monden coulitopely hosses
common_voice_fr_18431525.wav,fr,ho hom
common_voice_fr_19764609.wav,fr,hes devopopi appon arat wol of o poza on vectaxs pop was it o myzan
common_voice_fr_19744177.wav,fr,ely do earmi ka may a to rovter
common_voice_fr_18468342.wav,fr,we knew wotay lendo
common_voice_fr_19129082.wav,fr,some bary ter golamnets
common_voice_fr_18170929.wav,fr,so fildle dont d ren ino the public
common_voice_fr_19742554.wav,fr,in sohava pebuc on dons provaninsina abacdomocita
common_voice_fr_18582278.wav,fr,the commota tres isuwas was caled omy masculad progri
common_voice_fr_17320839.wav,fr,the vigidamicars arsiden curmedesoial pesicunisegial acti
common_voice_fr_20039289.wav,fr,is ardes as hadyan fegio jamaca malinews an on the itentapoian whichi ise desarme wenon os padlish
common_voice_fr_17303654.wav,fr,baisosly waitevlitive
common_voice_fr_19739823.wav,fr,monkobusis invone and inin
common_voice_fr_20041354.wav,fr,adont cotiel far oe ol madolrisinamaponelatic
common_voice_fr_18243945.wav,fr,innomontellomas oncotepute socer water demar
common_voice_fr_17319552.wav,fr,lapaol itamadam jain fless
common_voice_fr_18474658.wav,fr,a commen wocompapisite
common_voice_fr_19944949.wav,fr,is sujectto now wester downo puwerkak
common_voice_fr_18405115.wav,fr,kils sat ittegy dont
common_voice_fr_19664025.wav,fr,laty oustrit a crelage phrizidon't radibut the polones the parch
common_voice_fr_19659386.wav,fr,his suit eiexas si o fial schoolcy the habbe sovandec croudeifor pot istop with
common_voice_fr_19109893.wav,fr,i is on cocasi di vey don sidifa se isua des o
common_voice_fr_17724276.wav,fr,te hud o fashenla shatel doubtla libor
common_voice_fr_19648672.wav,fr,aa yar hunde drik on bratyip aving the cat i ne boths prech im a wone ship on res
common_voice_fr_19790070.wav,fr,fitucusovelia reci i ampote
common_voice_fr_19140720.wav,fr,nitar jonagies i noiters to eporiti teness
common_voice_fr_18395756.wav,fr,sonten sorcu ben bab back of dis xeppesis thesons is were the ut then napu
common_voice_fr_19735610.wav,fr,suffasad te don sula hosape
common_voice_fr_18019494.wav,fr,nvetondonk contrathebso tesetatic
common_voice_fr_19628905.wav,fr,offetely portlens indiendralicyric
common_voice_fr_19770982.wav,fr,nu macha sitny holy was stadue a now tai apahama devospictale
common_voice_fr_19686985.wav,fr,opucia disactivi temiite lcualy sho men desacial citilumily the anorybich
common_voice_fr_18068698.wav,fr,oll hor polulaction sor some melioninicies o the hebout apol
common_voice_fr_19717468.wav,fr,labot waf dis afficty is tepremy then fible popular
common_voice_fr_17754797.wav,fr,shipnaponcle o shakeredeg gosu cinge bivo bele ides oted
common_voice_fr_19631665.wav,fr,te prort inedition show yo pilrmongers sorol som of ahouse o be batteningomipy
common_voice_fr_19652313.wav,fr,all et all sitonamensistebal
common_voice_fr_19979171.wav,fr,ilitemarmo the baker treets iregular
common_voice_fr_18787094.wav,fr,nish pon ticomnisot
common_voice_fr_18047274.wav,fr,vol aped visit to so oidisputy ota comparicobar
common_voice_fr_19619201.wav,fr,the resuta aas going gos an pormeto donas ixtradenes
common_voice_fr_19642825.wav,fr,ef cumos sisitudble
common_voice_fr_17336533.wav,fr,duku
common_voice_fr_19604122.wav,fr,e evasi manation etalekin stone an atargu
common_voice_fr_19300722.wav,fr,masho falge bowon tepallov is tu be ot a bomai cosic path
common_voice_fr_19546073.wav,fr,if he ingar not is faded on atutor dhisistena ibilinta
common_voice_fr_19695027.wav,fr,the belit tazle de te asity polisrit opporing ofso
common_voice_fr_19950948.wav,fr,thereas so wil gellary do notrop as trough autweather from otrobenivi
common_voice_fr_17869941.wav,fr,a ban fom exlemestrom then moneamount of goold move ou poin
common_voice_fr_19631502.wav,fr,is haroter is only cuty the cris itaratewe issued dichit navilisional cops
common_voice_fr_19701658.wav,fr,in perfom a camatationate moderapul defistinteinangala chaild
common_voice_fr_19367831.wav,fr,itemitical lemority desit pro this med the coho egorytiona counist anathes a atobem
common_voice_fr_19956030.wav,fr,a emost renitany poffet concundaniaraddiscuiction
common_voice_fr_19626393.wav,fr,he liseda decovedo on aget
common_voice_fr_18958975.wav,fr,comideman nejagras may cat ocopoter
common_voice_fr_19626798.wav,fr,mazominos a aicegi shonsupoligyce arreneacity that ten
common_voice_fr_19761208.wav,fr,alegina aquanebeth and on the evicury amon pede
common_voice_fr_19434481.wav,fr,and dehook adisha jivelhodilansy
common_voice_fr_19755999.wav,fr,informe bookigar atonly commacustic
common_voice_fr_17945778.wav,fr,igessin the jury is said tie pustium e dedasissouabhoca veracarear
common_voice_fr_19706054.wav,fr,to li mos the tas atis rag the pons ot
common_voice_fr_18475399.wav,fr,tositanish demofachi
common_voice_fr_20000309.wav,fr,acquinan interi demonimaon
common_voice_fr_19599264.wav,fr,it has pector cord in ater eculage music aadealsonina ar rechass maftistige
common_voice_fr_17813875.wav,fr,jean aba angim soom
common_voice_fr_19520389.wav,fr,ligood pest whic should hoof lace capital a cago baisi
common_voice_fr_19771069.wav,fr,etat ie mancisal nea nodeday in onbejic avonge castani againsic 
common_voice_fr_19600742.wav,fr,tevi the atkins al sibeaiis a logansasru
common_voice_fr_19686954.wav,fr,a sheshal ine wilyka i deqoon effey roso
common_voice_fr_19858590.wav,fr,a little critinesey prosendelisul se plays a sal hicia tratic otomon
common_voice_fr_19645644.wav,fr,pillo shine ke esamen
common_voice_fr_18461515.wav,fr,oh also we also bluk ucocula wold sityavetigo
common_voice_fr_18497291.wav,fr,batlu to doctor quiba counset milson is sansolivaaddhes sholaptd
common_voice_fr_18407436.wav,fr,elimentosa
common_voice_fr_19678970.wav,fr,in kaiona andman id nodenadoe batagoton beg
common_voice_fr_19753229.wav,fr,lelocalited to quu attanshefter the commen
common_voice_fr_19795011.wav,fr,shenal sitoiam mushav fianly
common_voice_fr_19191022.wav,fr,false botilite sromovis reman
common_voice_fr_18934172.wav,fr,a amer siteralie fet pospaphi on e soncoti
common_voice_fr_17304850.wav,fr,not to no lopodiana wholaned holdigainaf
common_voice_fr_20002155.wav,fr,in dispose ecalmo depula to the matica
common_voice_fr_19738540.wav,fr,an otothe uncle presume for remitle depestivanen manolispal obof ti su cim cool
common_voice_fr_18640299.wav,fr,his a fobat to shik honaso o assetiove caniver
common_voice_fr_17309796.wav,fr,yepostis
common_voice_fr_19675201.wav,fr,i resis tecalica toanovs ecounda revea oly
common_voice_fr_19741428.wav,fr,sosiases situation would estern stind
common_voice_fr_19387868.wav,fr,thecler isuned all the division falare in fom book wodojoa
common_voice_fr_19609879.wav,fr,ales to cathom idifitue om polivoer don sipin
common_voice_fr_19697095.wav,fr,joc do mbah ari he issue do laginasti patrilacal nd buja fonde passolpar
common_voice_fr_19850694.wav,fr,we happoned it siconvelin
common_voice_fr_17704636.wav,fr,the lush city tonshi
common_voice_fr_19462073.wav,fr,jon ofha e ose on everyocopoditiged is aldoia
common_voice_fr_17359431.wav,fr,what a'm afet on fol lopies
common_voice_fr_19622383.wav,fr,an po se titisiti to hit osibom edito possible
common_voice_fr_19733024.wav,fr,i fard woth isen immana
common_voice_fr_19642076.wav,fr,duscodison consuted ity min itases you men somoldetary o in aneminese cobplate
common_voice_fr_19593262.wav,fr,he leftlecompilly curl minagami a creally atria
common_voice_fr_18513103.wav,fr,hes felageveon symparthyc
common_voice_fr_19458608.wav,fr,deo otiatodahonisas
common_voice_fr_19272914.wav,fr,olsian ganjane rich in sarpo coveci onocanocap pas acaria
common_voice_fr_19659523.wav,fr,the plamata toterrea is waltitaverst
common_voice_fr_19720518.wav,fr,it litlediita cos come ar a afterna cate ness
common_voice_fr_19754976.wav,fr,setenya shof atal presezicobte tepa thea barink
common_voice_fr_18197109.wav,fr,nabooit a muse filyp comese
common_voice_fr_19728865.wav,fr,oute hal ned yorgimi now oter dik sunfasimodise attapohoma and hot campanila
common_voice_fr_17386969.wav,fr,lapahoditamisiu put mulach pooks at nitnamong onumet ho gavin sait
common_voice_fr_19649607.wav,fr,ascesionarar more unwesocidan ther
common_voice_fr_18268562.wav,fr,caus basage lakapel jaholt simil kal
common_voice_fr_18661451.wav,fr,boomeky efutjure the pres
common_voice_fr_19687354.wav,fr,ilitrit pajohn
common_voice_fr_19625115.wav,fr,the see in clonipabediti for aim biliar t
common_voice_fr_19331784.wav,fr,saidranian reforider recotoinen regimes table
common_voice_fr_19758859.wav,fr,his it inon mist neft on com
common_voice_fr_18382207.wav,fr,sucles twap fhu deferity na the wholeof do somtimonts sarpoleto the hacks
common_voice_fr_18949946.wav,fr,in tecoldic lattas tomabiliatistan
common_voice_fr_18475114.wav,fr,the capived i wito in te morcepa efiityty
common_voice_fr_19036574.wav,fr,messaa pulsong son the calti an philiar
common_voice_fr_19994428.wav,fr,nepov do do brefor of irosomposage ouvy a un obs
common_voice_fr_17433763.wav,fr,selai de qas twilia vansancle
common_voice_fr_19518639.wav,fr,the zhe poe muscalin soni fide mina pa le beatlet the novigian everys
common_voice_fr_19714263.wav,fr,a belgrons cuoludifen thevarigary a masel leob learear ezelevi toin
common_voice_fr_18070189.wav,fr,the minimumobea chotonted retarder and aring nows oter mik isi
common_voice_fr_17792865.wav,fr,young either revenilabof commale
common_voice_fr_19020387.wav,fr,assi vassuly cost tesar wo donalycaffely sear
common_voice_fr_19615451.wav,fr,in ditielari senerof the grivoider copecap
common_voice_fr_19655777.wav,fr,yaosi compatate inditect  lovzic opening
common_voice_fr_19612277.wav,fr,iach law plecir serv uncoser hindexperetio pan a baltys
common_voice_fr_19752227.wav,fr,let te tuditical cris on ponali sudo
common_voice_fr_19759725.wav,fr,sit was ofvidola shadesto do hally
common_voice_fr_19905885.wav,fr,he capan is capo prorfery gushman is oer to vesar
common_voice_fr_19572688.wav,fr,late ticenediast mammoderassociteve econenity dopine
common_voice_fr_19385294.wav,fr,he rico o bes on the demo reta
common_voice_fr_19675278.wav,fr,to thattanage it is on ly hopoften rito ar fathe bet
